,posts,sentiment
485,"Thanks for the sensible input! 

I see too many “woke” Singaporeans asking for more humane housing conditions and higher pay for these workers without any thought or calculation to the bigger picture.",0.3
486,test riao put them whereput them back after testing got what useThe purpose of test is to weed out the infected. Then we can at least take the virus out if circulation.It will also be good to know percentage of asymptomatic cases for similar setting and how we can better fight this virus.The living conditions can take care only when we can solve the virus issue first.,0.16428571428571428
487,One road walk good. Lmao!!!!!,0.85
488,"Yes definitely the dorm operators are the ones at fault for not doing proper upkeep of the premises. But sadly, you know how it is here in Sg, they’re just gonna keep with the status quo until the Govt slaps them with a warning. Cos even if the migrant workers or advocates sound out to the dorm’s building management, nothing happens. Which is why most of those who voice out about this issue (as well as other issues relating to migrant workers) direct it towards the Govt.

It’s just like how at least 10 (or more) years ago, companies that employ just a small number of foreign workers used to rent an entire HDB unit for their workers, and such “dorms” were often overcrowded as well, until HDB set down the maximum occupancy for each unit (no matter 3/4 room or bigger) to be 6. 

Back then, most worker dorms around were built and managed by the employers, usually large companies that employ a lot of workers, such as SembCorp, Keppel shipyard, etc. Those dorms usually have more amenities & facilities and generally offer a better living environment (but still cannot compare to SAF bunks la).

The rise of the external dorm operators came about after the new ruling, I believe.",0.06780375180375181
489,why ah neh like that treat us ,0.0
490,"I doubt is deliberately hiding the number because you wouldn't see this news if they intend to do so.Since its on main stream means their approach are not well explained.I'd only put it out there as a possibility, I did say in another thread that they were honest enough to report on that. Still, I was watching CNA this morning, and the part mentioned in yesterday's CNA report that due to this new nomenclature, possibly hundred of clinically diagnosed cases in the dorms were left out from confirmed cases tally, was not mentioned at all. The only time it was mentioned in passing was in Prof Dale Fisher's interview where he'd said these clinically diagnosed cases should be included in the final tally for sake of being honest or transparency. But there was be a lag due to reporting procedure or something like that (I kind of understand this part, treat those clinically diagnosed FWs first, test them during treatment to confirm as a matter of course).",0.16686868686868686
491,"If you ask me, I would rather their employers take that cut from their own salaries. They are the ones responsible for setting wages to gain maximum benefits at the expense of their workers, not us.",0.4
492,Even r/Singapore is not immune from these kind of attacks,0.6
493,"> I'm impressed with WP's social media team, really on point so far but would need to see how PSP and SDP get their points across. 

I'm super impressed with them too. Social Media and planning has been lit. When elections were announced, they were the first to put out candidates info, means everything planned and prepared. 

Shows that they're good at strategic planning / long term thinking liao. Wouldn't expect less of them, but the more I see their SM stuff, the more impressed I get. Full of content, shareable content that's not just about their manifesto and policy suggestions, but also about the ""human factor"".",0.3614583333333333
494,"Whatever measures they implement is too late now.They should have implemented restrictions from China from the very beginning before CNY.It's the same, too late, 100% PAP Govt in cumming erections.The last chance for Singaporeans to send in strong alternative numbers into Parliament was in 2015, and they failed to do so, showing the world their herd daft mentality voting in remembrance of old monkey.Don't worry, number of deaths are miniscule and recovery rate is good. Singaporeans gets the situation they deserve.",0.03703703703703703
495,Wtf seriously?!?,-0.4583333333333333
496,"Samsung down, Sony next!!? Most electronic company are not operating during this period. Sony is confirm closed, Samsung wise only repair center.",0.12063492063492064
497,Who the hell are the 50% still in hotels?wah piang eh... read the 154th news lah... 50% occupancy rate was in feb lah... anyhow whack~~,0.0
498,"So refresh me again, how is the we-are-all-to-blame argument resolved?",0.0
499,Its like people are so surprised that governements lie to them. Its crazy,-0.25
